user_id,edad,genero,pais,tipo_plan,cursos_inscritos,cursos_completados,horas_totales_plataforma,ultima_actividad_dias,nivel_satisfaccion,uso_dispositivo,contacto_soporte,churn
990,30,1,3,2,7,3,33.0,16,2,2,0,0
991,60,1,4,2,2,5,4.1,51,3,1,1,0
992,20,2,2,2,4,2,3.1,62,2,1,0,1
993,50,0,1,2,3,1,6.0,41,5,2,0,0
994,23,0,2,0,2,1,12.6,32,2,2,1,0
995,27,1,3,1,2,3,13.5,85,5,1,0,0
996,22,1,1,2,2,0,4.6,17,5,1,1,1
997,40,1,2,2,3,1,6.6,26,1,2,0,0
998,27,1,1,1,3,2,5.2,78,5,1,0,0
999,61,1,5,3,1,3,15.1,60,4,1,0,0
1000,19,0,4,1,4,2,12.0,24,1,1,0,0
1001,30,0,1,2,4,3,15.4,60,1,1,0,0
1002,57,0,5,2,4,3,2.8,9,2,2,0,1
1003,19,0,0,1,3,0,1.8,79,5,1,0,1
1004,37,2,2,2,1,1,7.8,3,2,2,1,0
1005,18,1,0,2,7,0,6.0,30,5,2,0,0
1006,54,1,3,3,2,2,1.5,31,1,1,0,1
1007,26,1,5,3,3,4,6.1,23,4,2,0,0
1008,34,0,0,1,2,1,1.8,58,1,3,0,0
1009,26,2,0,2,3,2,1.5,17,3,2,1,0
1010,28,1,5,3,2,2,6.1,74,2,1,0,1
1011,32,0,4,1,5,2,3.9,71,4,2,0,1
1012,41,0,1,2,1,1,6.3,64,2,2,1,0
1013,55,1,3,3,3,2,2.7,1,5,0,1,0
1014,52,1,3,2,2,2,8.1,20,2,2,0,0
1015,47,1,2,1,3,4,4.7,82,1,1,0,1
1016,48,2,1,2,1,1,12.7,41,1,1,1,0
1017,22,1,2,2,2,5,7.6,24,2,2,0,0
1018,61,0,3,0,2,1,1.4,52,5,2,0,0
1019,31,1,1,1,3,1,13.4,8,5,1,0,0
1020,28,0,0,0,3,6,6.1,41,4,2,0,0
1021,26,1,4,2,2,1,9.4,27,1,2,1,0
1022,51,0,0,1,3,2,21.6,36,2,1,0,0
1023,29,0,4,2,2,1,13.7,60,4,1,0,0
1024,52,0,5,2,1,4,12.9,58,3,3,0,0
1025,52,0,2,1,4,4,9.3,31,4,2,1,0
1026,18,1,2,1,3,1,9.3,40,3,0,0,0
1027,57,0,5,3,1,1,6.2,74,3,1,0,0
1028,39,1,1,0,6,0,11.8,84,4,2,0,0
1029,46,1,5,2,0,2,6.2,23,1,1,1,0
1030,25,0,3,1,3,1,9.6,64,4,1,0,1
1031,28,1,5,3,3,2,8.6,79,4,2,0,0
1032,58,0,4,2,4,3,23.7,87,1,1,0,1
1033,54,2,3,1,3,2,27.1,9,1,1,0,0
1034,31,1,5,0,5,4,11.7,49,1,2,0,0
1035,47,0,2,1,6,5,22.0,62,1,2,0,1
1036,52,1,0,2,3,3,3.8,85,1,2,0,1
1037,38,1,4,2,5,3,15.8,64,1,1,1,1
1038,54,1,4,2,2,5,24.9,57,4,0,0,0
1039,22,2,1,1,5,1,4.0,75,2,1,0,0
1040,36,0,0,2,3,3,13.5,45,2,0,0,0
1041,31,2,4,0,2,0,2.8,88,2,2,0,1
1042,43,2,5,2,3,4,6.2,27,4,1,0,0
1043,21,1,4,2,1,2,3.5,80,1,1,0,1
1044,42,1,4,1,0,1,8.1,79,3,2,0,1
1045,62,0,4,3,1,4,32.8,58,1,0,0,0
1046,59,0,1,0,5,3,16.9,3,5,3,1,0
1047,42,1,4,3,1,4,8.6,40,1,0,0,1
1048,35,1,4,2,5,2,2.0,59,2,2,0,0
1049,57,0,1,0,2,2,10.7,61,1,2,0,0
1050,25,0,3,1,0,3,18.1,10,1,2,0,1
1051,56,1,0,2,5,0,7.8,19,5,1,1,1
1052,57,0,3,2,1,4,13.3,89,3,1,0,0
1053,31,0,2,2,1,1,3.2,6,3,1,0,0
1054,49,0,1,3,3,0,8.2,61,2,1,0,1
1055,55,1,1,2,8,2,6.8,6,3,2,0,0
1056,50,0,4,1,0,3,18.9,63,2,2,0,1
1057,40,1,4,2,7,1,7.6,57,4,2,1,0
1058,32,1,2,2,5,1,4.1,3,5,1,0,0
1059,50,0,4,2,2,0,2.2,71,1,1,0,1
1060,42,0,5,1,2,0,14.5,13,5,1,1,0
1061,34,1,4,1,1,3,11.4,85,3,2,1,0
1062,50,0,4,2,2,0,7.8,22,1,1,0,0
1063,64,0,5,3,5,1,16.7,88,5,2,1,0
1064,19,0,2,0,2,2,5.6,35,5,0,0,0
1065,31,0,5,0,3,6,11.6,89,2,2,0,1
1066,57,0,1,3,4,2,13.5,23,4,2,0,0
1067,57,0,5,1,2,1,7.4,81,5,1,1,1
1068,56,1,0,3,0,0,34.3,20,1,1,0,1
1069,23,1,1,2,3,4,4.4,62,4,1,0,1
1070,23,1,4,3,4,1,22.0,46,4,2,0,0
1071,20,0,1,2,1,2,14.3,68,1,2,0,0
1072,24,0,2,3,4,2,7.2,14,4,1,0,0
1073,25,1,2,2,3,4,1.7,30,3,0,0,0
1074,59,1,5,1,2,1,20.9,89,4,2,1,0
1075,32,0,1,2,5,4,8.8,3,2,1,0,1
1076,64,1,4,1,5,1,21.7,3,4,0,0,0
1077,46,0,2,0,1,0,6.0,43,5,1,0,0
1078,50,1,3,2,0,1,0.7,60,4,2,0,0
1079,47,0,4,2,3,1,14.2,62,2,2,0,1
1080,56,2,3,0,2,1,1.0,82,2,0,0,0
1081,44,1,0,2,6,0,15.7,25,4,3,0,1
1082,53,0,3,2,4,4,7.3,49,3,1,0,0
1083,46,1,2,1,3,4,14.2,32,4,1,0,0
1084,55,0,5,2,2,5,16.2,3,1,1,0,1
1085,50,0,0,3,2,4,37.5,56,2,1,0,1
1086,54,1,1,3,6,2,20.7,61,4,2,0,0
1087,44,0,4,0,1,3,4.7,87,3,1,0,1
1088,50,0,2,1,2,3,2.3,33,3,2,0,0
1089,21,1,0,1,5,2,5.8,33,3,2,1,0
1090,39,1,0,1,0,2,5.1,1,5,2,0,0
1091,19,0,2,3,4,1,12.2,42,5,2,0,0
1092,27,0,1,1,2,1,4.5,71,5,1,0,1
1093,22,0,1,1,6,3,4.0,48,1,2,0,0
1094,27,0,5,2,0,3,5.6,20,1,3,0,0
1095,50,0,3,2,2,1,7.9,11,4,1,0,0
1096,55,1,1,3,2,2,9.7,35,5,1,1,0
1097,30,0,5,2,3,1,23.6,0,5,1,0,0
1098,48,2,3,2,3,1,5.1,41,1,0,1,0
1099,64,0,0,2,6,1,7.4,15,3,1,0,0
1100,53,1,2,3,3,2,14.1,48,3,2,0,0
1101,62,1,1,2,0,3,12.0,5,2,1,0,0
1102,41,1,5,2,3,4,13.2,12,4,1,1,0
1103,32,1,0,2,2,0,4.6,44,4,1,0,0
1104,46,1,1,1,3,1,3.4,8,5,1,0,0
1105,25,0,4,3,3,1,3.7,27,1,2,0,0
1106,22,0,0,1,3,1,5.2,63,4,3,0,0
1107,46,1,1,0,3,2,21.6,33,3,1,0,0
1108,64,0,0,1,2,2,6.7,31,1,2,0,0
1109,21,1,2,3,2,0,1.3,64,5,1,0,0
1110,29,1,2,3,1,1,6.3,88,5,0,1,0
1111,62,1,2,2,3,0,10.6,51,4,0,1,1
1112,19,0,3,2,3,2,3.8,73,4,1,0,1
1113,44,1,4,2,0,1,8.9,65,2,3,1,0
1114,48,1,2,2,3,1,19.7,3,4,2,0,0
1115,53,1,4,1,1,4,13.9,24,4,1,0,0
1116,53,0,2,2,3,1,4.5,79,3,3,0,0
1117,43,1,3,3,2,2,12.3,62,3,0,0,1
1118,60,0,0,1,4,0,11.2,39,1,2,1,0
1119,44,0,1,3,2,3,8.7,68,4,2,0,0
1120,22,0,1,2,7,3,14.7,55,4,2,0,0
1121,37,2,2,2,6,3,22.9,22,5,1,0,0
1122,28,1,1,0,6,2,8.5,83,3,1,0,1
1123,27,1,2,2,2,2,1.9,2,5,2,0,0
1124,57,0,2,2,2,3,9.2,64,4,1,0,0
1125,55,0,5,3,2,1,4.2,50,3,1,0,0
1126,23,0,5,0,0,2,19.8,24,4,1,0,0
1127,25,0,5,1,3,3,2.6,79,2,1,0,1
1128,40,0,4,2,3,1,12.8,40,5,1,0,0
1129,64,2,5,2,2,0,2.6,4,3,2,0,0
1130,43,2,2,1,4,5,2.4,63,3,0,0,0
1131,63,0,3,1,1,4,4.0,5,4,2,0,0
1132,60,1,3,2,3,0,3.6,75,4,0,0,0
1133,29,0,0,2,3,0,2.0,45,1,2,0,0
1134,43,1,5,3,5,3,18.9,22,1,1,1,1
1135,30,1,3,3,4,1,18.8,37,5,3,1,0
1136,57,0,5,2,4,1,3.6,4,3,1,0,0
1137,35,1,0,1,3,3,19.9,60,4,2,0,0
1138,42,1,3,1,2,4,10.7,1,5,1,0,0
1139,50,1,2,2,4,2,2.5,2,3,2,0,0
1140,64,0,4,2,5,2,18.5,6,4,2,0,0
1141,57,0,5,1,3,5,25.1,89,1,1,0,1
1142,60,0,3,2,2,6,6.4,75,3,1,1,0
1143,29,1,3,0,1,0,2.5,49,4,3,0,1
1144,61,0,0,3,2,1,10.9,59,5,2,1,0
1145,53,0,2,3,2,0,0.9,64,5,1,1,0
1146,21,1,1,2,0,3,6.8,64,2,2,0,1
1147,22,1,3,1,6,1,4.6,61,3,2,0,0
1148,54,1,4,1,2,3,1.8,53,5,2,1,0
1149,25,2,0,3,3,2,15.7,52,3,2,0,0
1150,59,0,3,2,3,1,27.2,8,5,2,0,0
1151,45,2,3,2,1,1,11.0,0,3,1,0,0
1152,48,1,0,1,1,1,6.5,14,3,1,1,0
1153,26,0,0,2,1,5,2.5,88,3,2,0,1
1154,46,0,5,1,1,2,12.7,35,2,2,0,0
1155,31,0,3,1,1,3,12.4,9,1,2,0,0
1156,57,2,1,2,7,3,2.8,49,3,3,0,0
1157,58,1,4,2,5,1,14.7,30,1,2,0,0
1158,39,1,2,1,3,3,3.8,83,1,2,0,0
1159,28,0,2,1,4,3,15.7,68,1,1,0,1
1160,40,0,1,3,1,1,11.8,15,5,2,0,0
1161,18,0,0,2,2,2,1.2,78,4,2,1,0
1162,63,1,0,2,3,4,7.1,41,1,2,0,0
1163,54,0,0,2,4,5,12.5,25,3,3,0,0
1164,38,1,3,0,0,0,5.2,29,4,1,0,0
1165,43,1,0,1,3,0,12.1,1,5,2,0,0
1166,63,0,0,1,3,1,10.2,66,2,1,0,1
1167,53,0,3,2,1,5,9.1,82,1,1,0,1
1168,40,1,3,1,2,1,7.9,55,1,1,0,0
1169,18,1,1,2,6,2,9.7,23,5,1,0,0
1170,57,1,5,2,1,1,1.0,66,3,2,1,0
1171,32,1,3,0,3,0,29.2,39,3,3,0,1
1172,38,0,4,3,4,4,9.7,62,4,1,0,0
1173,64,2,0,0,3,3,17.5,68,4,1,0,1
1174,26,1,5,1,4,2,14.0,58,3,1,0,0
1175,26,0,2,3,1,4,6.5,60,2,2,0,0
1176,27,0,1,1,1,1,7.1,51,3,2,0,0
1177,43,0,5,2,3,0,18.5,75,2,3,0,1
1178,58,1,3,3,5,1,10.9,35,5,1,0,0
1179,52,2,0,1,6,2,28.7,30,2,2,0,1
1180,42,1,0,2,2,3,5.3,6,5,2,0,0
1181,43,1,0,1,4,3,4.9,89,1,1,0,1
1182,28,1,5,1,2,1,6.2,89,3,0,0,1
1183,55,0,0,0,2,5,27.3,19,4,1,0,0
1184,19,1,3,1,1,0,4.4,32,1,1,1,1
1185,24,1,5,1,3,1,14.1,82,4,1,0,0
1186,35,1,0,2,8,1,4.6,16,2,1,0,0
1187,44,0,2,3,6,2,7.4,5,3,2,0,0
1188,51,0,2,1,2,3,16.2,85,3,2,0,0
1189,44,1,4,2,2,0,12.8,80,3,2,1,0
1190,34,0,0,3,1,0,20.5,19,1,1,0,1
1191,60,0,0,1,2,0,19.9,41,5,2,0,0
1192,61,0,5,2,2,2,0.3,62,2,0,1,1
1193,41,1,5,3,5,1,12.5,40,1,1,0,1
1194,42,0,0,2,2,4,10.2,89,1,2,0,1
1195,24,2,4,3,6,1,14.6,71,5,0,0,1
1196,23,0,0,1,2,7,5.9,6,4,2,0,0
1197,41,1,3,0,3,0,12.2,70,4,1,1,0
1198,50,0,5,0,5,2,2.7,28,3,1,1,0
1199,46,0,0,1,6,2,6.3,66,1,0,1,1
1200,60,0,5,1,2,3,10.6,15,5,3,0,0
1201,39,1,0,0,2,0,28.8,76,5,3,1,1
1202,43,1,1,2,3,3,27.5,49,4,0,0,0
1203,45,0,5,2,3,1,2.8,81,5,2,0,1
1204,38,0,4,2,2,1,12.4,43,4,2,0,0
1205,24,1,1,3,1,0,0.9,76,4,2,0,1
1206,34,2,3,3,2,2,10.6,30,1,2,0,0
1207,37,1,0,1,4,2,7.4,66,2,2,0,0
1208,58,0,3,1,1,7,1.7,2,3,1,0,0
1209,37,0,5,3,3,0,10.7,89,2,1,1,1
1210,39,0,1,3,6,1,21.6,65,5,1,0,0
1211,45,2,3,2,5,1,2.8,76,2,2,1,1
1212,57,1,4,0,7,1,10.1,74,2,2,0,0
1213,24,0,5,3,6,2,3.0,6,4,0,0,0
1214,18,1,1,1,3,3,16.8,26,1,1,1,1
1215,49,0,3,3,4,2,2.3,6,5,2,0,0
1216,30,0,1,2,1,2,5.5,7,3,2,0,0
1217,47,0,1,1,2,1,9.5,41,4,2,1,0
1218,40,1,3,2,2,2,5.9,84,3,2,1,0
1219,36,0,2,3,7,3,4.4,25,1,3,0,0
1220,49,1,0,0,7,1,24.1,60,2,0,1,1
1221,47,1,5,1,2,1,21.5,19,2,1,0,1
1222,46,0,5,1,5,4,13.9,78,1,0,0,1
1223,62,0,5,2,4,2,16.8,86,5,3,1,1
1224,46,0,1,3,5,3,19.8,78,4,3,0,1
1225,47,1,3,3,2,2,12.0,50,2,1,0,0
1226,33,1,0,2,2,0,4.6,73,1,0,0,1
1227,57,0,4,2,0,2,2.9,1,4,1,0,0
1228,36,0,5,1,3,0,12.9,29,4,3,0,0
1229,35,1,3,2,3,1,15.3,16,1,2,0,0
1230,18,0,0,1,3,4,10.3,66,2,1,1,1
1231,31,0,0,3,5,1,10.6,71,5,3,1,0
1232,64,0,2,1,4,1,7.8,42,2,2,0,0
1233,19,0,3,2,3,4,23.3,48,2,2,0,0
1234,45,0,5,1,3,4,9.6,3,2,2,0,0
1235,47,0,1,2,4,4,0.9,87,2,1,1,0
1236,55,0,0,1,4,2,5.7,28,3,2,0,0
1237,21,1,0,2,2,1,11.7,71,1,1,1,1
1238,18,0,4,1,3,2,8.9,33,5,2,0,0
1239,25,0,2,3,6,2,14.0,8,5,2,0,0
1240,46,0,0,2,3,0,8.0,57,3,1,1,0
1241,56,1,0,3,1,4,11.5,80,5,2,0,0
1242,20,0,1,2,3,4,19.2,73,3,2,0,1
1243,49,0,1,2,3,4,9.7,23,3,2,0,0
1244,27,1,4,2,2,0,20.7,55,5,1,0,1
1245,27,1,3,0,4,2,15.2,85,5,2,0,0
1246,36,0,4,2,3,0,14.2,80,2,2,0,1
1247,63,1,4,1,1,2,16.2,60,3,1,0,0
1248,51,2,1,0,1,0,6.9,72,4,2,0,1
1249,50,0,3,1,2,3,10.4,78,1,2,0,1
1250,40,0,1,3,4,1,13.2,62,2,2,0,1
1251,45,1,2,1,2,2,6.1,41,3,0,1,0
1252,49,1,5,2,4,4,2.3,16,2,3,0,0
1253,24,2,5,1,2,2,5.5,70,2,1,0,1
1254,46,1,2,0,5,2,30.6,89,1,1,0,1
1255,25,0,5,2,5,3,15.9,65,5,2,0,0
1256,18,1,3,2,1,4,6.1,47,5,2,0,0
1257,20,1,1,1,4,2,24.7,69,1,2,0,1
1258,41,1,5,2,1,0,10.3,32,2,0,1,0
1259,40,0,3,3,4,1,9.1,37,3,1,0,0
1260,25,2,1,2,5,4,13.7,0,5,1,0,0
1261,64,1,3,1,2,4,9.2,54,4,1,0,0
1262,54,1,2,2,2,1,4.8,54,3,1,0,0
1263,20,1,4,2,4,1,2.8,9,2,2,0,0
1264,50,0,2,1,4,2,17.2,54,4,2,0,0
1265,45,1,5,1,4,2,6.8,23,3,1,0,0
1266,64,0,1,3,1,3,11.8,71,1,0,0,0
1267,25,0,3,0,4,3,18.3,27,4,2,1,0
1268,51,0,5,1,3,4,4.2,50,2,2,0,0
1269,52,1,5,3,4,2,0.5,45,4,3,0,0
1270,49,2,4,1,3,4,1.5,71,1,1,0,1
1271,41,1,5,2,2,1,5.4,28,5,2,0,0
1272,31,1,4,2,4,1,4.0,18,5,2,0,0
1273,49,0,1,1,6,0,20.0,78,5,1,0,0
1274,63,0,1,2,4,1,7.4,4,1,1,1,1
1275,60,1,3,3,4,3,5.1,48,3,1,0,0
1276,33,1,4,0,0,1,12.0,54,1,3,0,1
1277,21,0,2,1,0,3,23.7,45,4,2,0,0
1278,54,1,1,1,5,1,4.5,14,3,0,0,0
1279,38,0,3,0,5,4,14.0,71,5,3,0,1
1280,31,0,2,1,3,1,7.9,38,1,0,0,0
1281,48,1,1,2,4,0,9.1,21,2,1,0,0
1282,35,0,1,1,4,1,18.2,61,5,2,0,0
1283,24,1,3,2,3,1,27.1,68,2,0,1,0
1284,27,0,3,1,1,0,5.6,73,3,2,1,1
1285,24,0,0,3,5,2,4.9,30,5,1,0,0
1286,50,1,5,3,1,6,17.8,36,1,1,0,0
1287,40,0,5,1,3,2,28.3,22,2,2,0,0
1288,38,2,2,3,3,3,18.3,87,1,2,0,0
1289,36,1,5,2,4,2,14.9,3,5,1,0,0
1290,36,2,2,1,6,0,9.3,42,1,3,0,1
1291,53,1,1,3,1,3,12.8,37,5,2,0,0
1292,46,1,0,2,2,2,12.4,14,4,2,0,0
1293,35,1,0,1,3,0,9.6,10,1,2,0,1
1294,19,1,1,1,1,6,12.2,24,4,1,0,0
1295,18,1,3,0,4,2,8.7,25,2,2,0,0
1296,64,1,4,3,2,0,3.1,38,1,2,0,0
1297,22,2,4,3,3,0,4.7,55,1,0,0,0
1298,37,0,5,1,3,3,8.3,50,2,2,0,0
1299,28,0,3,3,4,2,10.7,32,1,2,0,0
1300,59,1,2,1,2,2,7.3,19,5,2,0,0
1301,19,1,0,0,3,4,8.4,51,4,1,0,0
1302,20,1,5,1,6,4,1.4,33,3,1,0,0
1303,40,0,1,2,1,1,12.1,44,5,2,0,0
1304,29,2,3,2,2,1,21.8,75,3,3,1,0
1305,37,1,0,3,4,2,11.1,3,2,3,0,1
1306,22,1,2,3,3,3,15.6,12,2,2,0,0
1307,54,0,2,2,2,5,11.1,58,1,2,0,1
1308,55,1,4,2,2,4,5.4,66,5,2,1,0
1309,47,1,5,3,2,1,7.7,52,3,2,1,0
1310,26,0,1,1,1,1,3.1,16,4,1,1,0
1311,51,0,0,3,3,3,6.8,70,5,2,0,0
1312,61,1,2,0,3,2,2.4,44,2,1,0,0
1313,52,1,0,1,5,1,11.9,46,5,1,0,0
1314,39,2,1,1,4,2,5.4,77,4,1,0,0
1315,61,1,0,2,2,3,27.6,25,5,2,0,0
1316,41,1,5,1,1,3,3.0,30,1,0,0,0
1317,34,1,4,2,3,4,6.1,30,4,1,0,0
1318,27,1,0,3,5,0,2.7,79,3,2,0,1
1319,47,1,3,2,6,1,13.1,59,2,2,0,1
1320,63,0,4,1,3,1,6.3,0,5,1,0,0
1321,40,1,1,2,5,1,6.3,45,4,2,0,0
1322,49,1,4,2,7,0,8.8,33,1,1,0,1
1323,34,0,0,0,1,4,10.2,89,1,1,1,1
1324,34,0,0,1,3,0,3.3,53,3,1,0,1
1325,31,0,3,2,5,0,6.4,58,2,2,0,0
1326,26,0,2,0,3,3,18.5,40,1,1,0,0
1327,57,1,3,2,2,3,8.7,50,2,2,0,1
1328,19,0,0,2,7,0,10.4,4,4,1,1,1
1329,62,0,4,1,2,1,4.2,87,5,3,0,0
1330,42,2,3,3,5,2,7.0,9,3,1,0,0
1331,56,0,3,2,3,1,9.8,37,1,1,1,1
1332,26,2,2,0,3,1,7.1,34,5,0,0,0
1333,39,0,0,3,4,2,7.0,65,1,1,0,1
1334,60,1,0,2,3,1,19.7,18,3,2,0,0
1335,63,0,1,2,4,0,16.0,37,1,1,1,1
1336,21,2,2,1,6,1,36.0,52,3,2,0,0
1337,43,0,1,1,1,4,14.1,49,5,1,0,0
1338,46,1,1,3,3,4,11.0,77,4,2,0,1
1339,62,0,1,2,1,0,6.2,33,3,0,0,1
1340,51,1,5,2,2,3,5.6,3,4,2,0,0
1341,40,1,1,3,5,2,7.3,60,2,1,1,0
1342,54,1,3,1,6,4,8.9,88,5,3,0,0
1343,28,1,4,2,3,0,5.5,69,3,2,0,1
1344,23,0,3,2,1,1,1.8,8,5,0,0,0
1345,35,1,3,2,7,1,14.1,51,4,1,0,0
1346,38,0,0,0,4,2,16.0,81,4,1,0,0
1347,59,1,5,2,4,0,6.3,30,5,2,1,1
1348,53,1,1,2,0,2,15.4,85,5,0,0,1
1349,58,1,0,2,2,2,16.3,67,4,2,0,1
1350,55,1,2,1,3,4,12.1,32,5,2,0,0
1351,51,1,2,2,2,1,7.8,58,4,2,0,0
1352,34,1,0,2,3,1,11.0,34,2,1,0,0
1353,54,0,4,0,0,3,14.6,12,4,0,0,0
1354,42,1,0,3,3,0,7.9,78,1,3,0,1
1355,55,1,0,2,3,0,11.1,60,4,1,0,1
1356,29,1,5,2,5,1,18.9,47,2,1,0,1
1357,40,0,2,1,2,3,7.5,37,4,2,1,0
1358,59,2,2,1,0,2,3.9,64,5,2,0,0
1359,39,0,1,2,1,4,25.3,53,2,2,0,0
1360,38,1,3,2,3,7,7.3,30,3,1,0,0
1361,44,1,0,1,2,2,12.3,48,4,3,0,0
1362,48,2,0,2,5,0,11.4,80,5,2,1,0
1363,23,1,4,3,3,2,15.5,21,3,3,0,0
1364,44,1,2,1,3,1,4.1,28,3,2,0,0
1365,57,1,4,3,5,4,19.9,64,3,2,0,0
1366,51,1,5,1,2,1,1.7,47,1,2,1,0
1367,29,1,1,2,2,0,1.9,65,5,1,0,0
1368,62,0,4,3,2,2,6.0,24,1,2,1,0
1369,24,1,2,2,2,1,12.3,20,5,2,0,0
1370,27,0,5,0,3,1,7.4,25,5,2,0,0
1371,62,1,0,1,2,1,3.2,0,2,1,0,1
1372,34,1,5,2,5,2,8.5,31,3,2,0,0
1373,43,2,3,2,4,1,11.8,72,4,2,0,0
1374,38,1,4,2,1,0,5.3,45,2,1,0,0
1375,45,0,2,3,3,3,15.4,4,4,3,0,0
1376,63,0,4,3,3,3,13.1,39,3,2,1,0
1377,19,1,0,3,3,0,9.5,16,5,2,0,0
1378,60,2,0,1,1,5,18.3,52,2,3,0,0
1379,18,1,2,2,3,1,9.5,82,1,2,0,0
1380,53,0,3,2,2,3,8.7,28,5,3,0,0
1381,43,1,1,2,6,2,15.1,75,1,1,0,1
1382,46,0,5,0,4,0,2.3,7,5,2,0,0
1383,38,1,5,1,3,2,6.7,42,5,3,1,0
1384,28,0,0,2,1,1,1.9,14,3,0,0,0
1385,57,0,4,2,5,1,10.2,33,2,1,0,1
1386,28,2,4,3,5,1,6.0,89,4,1,0,0
1387,53,2,3,0,6,3,6.7,34,3,1,1,0
1388,56,0,1,2,5,2,1.1,32,4,2,1,0
1389,57,0,4,1,5,3,11.2,20,5,1,1,0
1390,52,1,5,2,2,4,7.0,18,1,2,1,0
1391,51,1,4,2,4,1,3.5,0,4,3,0,0
1392,64,1,1,0,4,0,12.5,50,1,1,0,1
1393,41,1,5,2,2,6,9.9,32,4,1,0,0
1394,39,1,4,2,3,2,18.2,25,1,3,0,1
1395,22,0,5,2,5,3,6.2,41,3,2,0,0
1396,50,1,0,2,0,0,11.0,53,4,1,0,0
1397,53,0,0,3,3,2,5.1,44,3,2,0,0
1398,64,1,3,1,1,4,3.4,26,3,2,0,0
1399,37,1,0,2,3,3,2.5,50,1,1,0,1
1400,36,0,4,0,1,2,8.0,27,4,1,0,0
1401,52,0,1,1,2,2,16.4,83,4,0,0,1
1402,60,0,5,3,4,1,18.4,7,2,2,0,1
1403,34,0,2,2,3,1,12.2,89,1,1,0,1
1404,62,1,0,2,3,0,11.8,30,4,1,1,0
1405,60,0,0,1,2,4,7.8,4,5,1,0,0
1406,51,1,2,2,2,1,23.6,10,2,3,1,0
1407,26,1,2,2,4,2,5.9,84,4,2,0,1
1408,43,1,4,1,1,1,10.7,71,1,1,0,1
1409,19,1,5,2,4,1,9.2,25,5,1,0,0
1410,26,1,0,1,2,1,22.6,59,4,0,1,0
1411,26,2,1,2,2,3,15.8,45,3,2,0,0
1412,57,2,4,0,3,0,15.1,11,3,1,0,0
1413,34,1,4,1,2,3,10.1,12,5,3,0,0
1414,18,1,1,1,4,2,19.1,73,5,1,0,1
1415,42,1,1,3,0,2,7.6,7,5,1,0,0
1416,60,1,3,2,1,1,13.7,41,5,1,0,0
1417,57,2,1,1,5,2,13.9,64,1,1,0,1
1418,59,1,2,2,3,4,17.0,8,3,2,1,0
1419,42,0,0,1,3,2,1.6,3,4,1,1,0
1420,56,1,3,1,1,2,1.4,54,4,1,0,0
1421,52,2,2,0,1,2,3.7,84,3,1,1,0
1422,20,1,3,3,4,2,10.3,70,4,3,0,1
1423,54,0,0,2,4,1,9.5,54,3,1,0,0
1424,61,1,3,1,6,2,3.5,56,2,2,1,0
1425,61,0,2,1,1,3,10.8,56,3,2,0,0
1426,47,1,5,3,2,4,18.4,38,4,0,0,0
1427,55,1,0,1,8,1,19.3,27,2,0,0,0
1428,51,2,4,2,2,1,12.5,25,4,0,0,0
1429,29,2,0,1,4,2,7.0,72,1,2,0,1
1430,36,0,0,2,5,1,6.9,69,4,2,1,0
1431,54,0,0,1,3,2,3.3,21,2,1,0,0
1432,61,0,5,2,4,2,20.4,72,3,3,0,0
1433,34,1,2,3,2,3,8.6,44,4,2,0,0
1434,27,1,4,2,1,2,12.1,14,3,1,0,0
1435,64,1,2,1,2,2,6.2,64,4,1,0,1
1436,29,0,3,3,1,1,10.1,17,5,2,0,0
1437,33,1,3,1,3,2,3.0,10,4,0,1,0
1438,41,1,3,2,0,5,13.3,3,5,1,0,0
1439,36,0,2,2,6,0,12.4,33,4,2,0,0
1440,25,0,1,1,3,1,19.2,47,4,0,0,0
1441,48,1,5,2,2,3,7.7,82,5,0,0,1
1442,38,1,1,3,5,3,17.7,47,1,2,0,0
1443,34,1,3,0,6,1,6.7,75,3,2,0,1
1444,40,1,5,2,2,1,4.9,39,2,1,0,0
1445,54,1,2,1,2,2,4.5,58,4,1,1,0
1446,33,0,3,2,4,3,2.0,47,2,2,0,0
1447,23,0,2,2,3,0,17.9,40,1,2,0,0
1448,25,0,5,2,2,4,13.4,21,4,2,0,0
1449,42,1,2,2,3,1,1.2,63,5,1,0,1
1450,35,0,2,2,4,4,4.5,75,5,2,0,0
1451,42,1,4,1,1,1,15.2,48,4,2,0,0
1452,29,0,1,1,1,5,5.0,54,5,2,0,0
1453,32,0,1,2,2,0,15.6,14,1,2,0,0
1454,43,1,1,2,8,3,26.8,3,3,1,1,0
1455,58,1,0,0,6,0,9.4,7,3,0,1,1
1456,62,0,4,2,3,5,6.6,59,1,2,0,0
1457,43,1,3,3,7,1,22.7,89,5,2,0,1
1458,64,0,3,3,4,2,7.8,2,3,2,0,0
1459,49,1,3,3,3,1,15.1,6,5,1,0,0
1460,27,0,1,1,5,0,3.8,78,5,1,0,0
1461,33,1,1,0,6,2,11.4,83,2,0,0,0
1462,24,1,4,1,3,5,3.3,16,3,1,0,0
1463,34,0,2,1,3,1,2.8,9,5,1,1,0
1464,40,1,1,2,3,2,3.5,79,2,2,0,1
1465,43,1,3,1,3,1,9.4,25,1,3,0,0
1466,38,1,2,1,2,2,11.1,21,3,1,1,0
1467,39,1,1,1,2,2,9.6,14,1,2,0,0
1468,24,1,5,1,2,1,10.2,57,1,1,0,0
1469,31,1,0,2,2,0,10.9,59,4,1,0,0
