,Id,Texto,Re-Teewts,Likes
364,1557022672520990721,Intervención senadora Paloma Valencia del Centro Democrático (2/2). https://t.co/Veiw0rBGKT,508,1159
365,1557022527905570819,Intervención senadora Paloma Valencia del Centro Democrático (1/2). https://t.co/lQUZwNuvvG,364,854
366,1557021684800036864,Intervención senadora Paola Holguín del Centro Democrático. https://t.co/woyPcTztjO,369,834
367,1557020897374081028,Intervención de la senadora María Fernanda Cabal del Centro Democrático (2/2). https://t.co/XgoM9cnzZb,632,1601
368,1557020633204244482,Intervención de la senadora María Fernanda Cabal del Centro Democrático (1/2) https://t.co/bT82Vor3dG,1244,3603
369,1557018995051700224,"Comunidad informa:

“ Ladrones de camiones afectan el transporte de bienes en el Suroeste de Antioquia”",530,1256
370,1556785069523599366,"En vivo senadoras María Fernanda Cabal, Paola Holguín y Paloma Valencia se dirigen a los colombianos: 

https://t.co/dUN958xQO7",621,1738
371,1556763647480926213,A las 6:30 pm del día de hoy se transmitirá por nuestras redes y las redes del Centro Democrático la intervención d… https://t.co/g9mpGEHopa,1731,6535
372,1556601685811896321,"Presidente Petro, Posesión 
Algunas de nuestras ideas básicas https://t.co/InNTsF2kFf",1548,4764
373,1556274075596644353,"Concluye Gbno del Presidente Iván Duque con aciertos que destacamos en:

Economía
Salud (Pandemia, SuperSalud)
Infr… https://t.co/DhLDiBqiQK",3772,15544
374,1556260272129572871,"RT @McKinsey: Inflation has altered the economic mood, and potentially reset the path of global and national economies worldwide for many y…",221,0
375,1556054926853275648,"RT @Supersalud: ⚕️Tras la pandemia, el uso de la teleconsulta tomó fuerza y por esa razón la encuesta también presenta datos relevantes fre…",83,0
376,1555921093344595969,"Falleció Armando Valbuena en Vélez, Santander. Siempre agradecidos con su apoyo. Solidaridad querida familia",205,1256
377,1555917892813819905,"Da gusto ver el mejoramiento del Hospital Rosario Pumarejo de López, Valledupar, gracias a la intervención de la Su… https://t.co/f2ql91Iijz",449,1316
378,1555894271353446401,"RT @SoyAliciaFranco: Nos vemos mañana a las 8:00 AM punto de encuentro Monumento a los Caídos  (Av. 26 Cra 58) los espero a todos.  
Nuestr…",262,0
379,1555715555440599040,"Café 125 Kg $2.190.000 Bolsa NY 2,09 USD
Azucar 17.94 USD libra
Dolar TRM $4.337,28 Euro $4.417.64
Oil: Brent 94.85… https://t.co/ZdFL6mj7GC",92,336
380,1555608060416114688,"Murió en Barranquilla don Eduardo Hernández, gran industrial y amigo de todos los momentos. Solidaridad Alexandra y querida familia",214,1251
381,1555536888282468354,"Nuestro sencillo homenaje a la dedicación patriótica de la VicePrediente Marta Lucía Ramírez.

También a tantos int… https://t.co/lVxagaN0TC",2027,8048
382,1555511574948880384,"De Venezuela:

“Los tribunales de la dictadura condenaron al diputado Juan Requesens que ya tenia 4 años detenido a… https://t.co/exUU0YrvHy",350,549
383,1555508728761294849,"Caucasia, Cáceres, Tarazá, Nechí https://t.co/wCswMtNXEK",116,266
384,1555313115524481025,"Todos necesitamos a los soldados y policías de la patria, ellos necesitan el afecto de todos los ciudadanos.… https://t.co/a0KREWEMRb",1925,5385
385,1555230886462889986,Hoy llamé al Presidente Electo doctor Gustavo Petro https://t.co/ulOxyULsz8,2557,13922
386,1554983942549299204,"Café 125 Kg $2.212.000 Bolsa NY 2,14 USD https://t.co/FPS5Rn2vFh.
Azucar 17.69 USD libra

Dolar TRM $4.331,15 Euro… https://t.co/fWSg2kqCFw",94,361
387,1554866430084108295,Corrige incertidumbre sobre cotización de independientes https://t.co/3l4ZJb7gsb,185,336
388,1554828187900661768,"Falleció en Pasto el dr Luis Alfredo Fajardo Arturo, toda  nuestra solidaridad estimada familia https://t.co/iCps5d6ucJ",95,527
389,1554765792595648512,"RT @Supersalud: #Noticia | Supersalud presentó la nueva cara del hospital San José de Maicao.

La Superintendencia presentó los principales…",115,0
390,1554624101695856641,RT @mariabibibotero: Mañana lanzamos #ComerEsPrimero un subsidio de alimentación que beneficiará a 8300 familias antioqueñas. Acompañemos a…,112,0
391,1554608110702104577,RT @DiegoMesaP: La #TransiciónEnergética es un legado de este gobierno. Pero la transición no es posible sin minería ni hidrocarburos. Por…,277,0
392,1554513020012953601,RT @MariaFdaCabal: Qué rabia me da ésto. https://t.co/uTluK4v0qL,730,0
393,1554487726044585985,"RT @DiegoMesaP: Ministra (d) @susanamuhamad la invito a leer el reporte de empalme:

- Dejamos la normativa técnica y fiscal más atractiva…",413,0
394,1554485484092637186,El déficit y el endeudamiento del Gobierno Duque se redujeron bastante después del tamaño que alcanzaron en la pand… https://t.co/9Dch3GUXyF,2923,7282
395,1554277324039798787,"Café 125 Kg $2.187.000 Bolsa NY 2,13 USD
Azucar 17.60 USD libra

Dolar TRM $4.245,99 Euro $4.368,84
Oil: Brent 99.8… https://t.co/irY9aimyPa",115,419
396,1554247903316787201,RT @FabioAristiA: Fortalecer este Hospital era uno de mis grandes anhelos y espero que el compromiso que sellamos por el cuidado y la prote…,76,0
397,1554247853303898112,"RT @FabioAristiA: Hoy cuenta con servicios de UCI, consulta médica especializada, urgencias, hospitalización, cirugía, laboratorio clínico…",58,0
398,1554247828523913220,RT @FabioAristiA: Tumaco ha sido uno de los retos más duros para nosotros en la @Supersalud pero tras cuatro años de intervención del Hospi…,81,0
399,1553952012957532162,"Si algo fue útil y tuvo razón de ser, además incorporada en ley anterior, fue la figura de Soldados de Mi Pueblo. P… https://t.co/bHbwMiswZC",855,2031
400,1553916843408121856,"RT @COMANDANTE_EJC: Rechazamos el asesinato de nuestro suboficial sargento viceprimero Cegrid Antonio Alean Barragán, quien se encontraba d…",564,0
401,1553912419763867648,RT @bg_buitrago: Muy grave! Magistrada de @JEP_Colombia afirma “no me está gustando el curso que está tomando la diligencia”. Con toda razó…,1043,0
402,1553896445555638272,"Falleció en Bucaramanga doña Esperanza Gallón de Serrano, a toda la familia nuestro saludo solidario. Siempre gratitud",273,1680
403,1553728175305285634,Grupo de 266 alcaldes agradecen al Presidente @IvanDuque y resaltan labor del grupo de apoyo territorial del… https://t.co/Mc5Y5uOGsr,967,2501
404,1553709851603353601,"Murió en Pasto doña Elvia Lucía, madre de Paulina Riascos que tanto nos ha ayudado. Solidaridad muy estimada familia",572,3217
405,1553703966126505984,"Sugerencia conveniente te del dr Martín Alonso Pinzón, publicada en @lalinterna_azul https://t.co/5CgWsNlzXI",201,398
406,1553354071851110400,Gracias al Presidente Duque y al Gobierno en el Suroeste de Antioquia https://t.co/DjoWHVFkXK,592,1835
407,1553343553597849601,"Un desafío para crear más odios y con mentiras y verdades a medias 

“Me mantengo”: el ministro Alejandro Gaviria r… https://t.co/epCbkDgkMK",1450,3014
408,1553341852421689344,https://t.co/Xwixhp3PzX,140,320
409,1553171071876071426,"Café 125 Kg $2.225.000 Bolsa NY 2,17 USD
Azucar 17.54 USD libra

Dolar TRM $4.300,30 Euro $4.386,84
Oil: Brent 103.… https://t.co/dQUpazDe6U",92,339
410,1553160724112867329,"Murió Santiago Londoño Aristizábal, líder fundador de nuestro Partido en la Dorada, Caldas. Siempre gracias a su va… https://t.co/rjgySMGUud",568,2804
411,1553130512839057409,Ecopetrol y Petrobras anuncian descubrimiento de gas natural en el Caribe colombiano https://t.co/ljSqgASerq,447,1226
412,1553122676033585152,"Santa Marta, “Derroche de Luz”como la llamara El Libertador, cumple 497 años. Felicitaciones",495,2301
413,1552965264383303681,Minería urbana: solución para hacer más sostenible la transición energética - Medio Ambiente - Vida -… https://t.co/KJuSxyAKv1,182,424
414,1552809542265851904,"Mi sencillo homenaje a Darío Gómez, el canto curandero de los corazones afligidos. https://t.co/8L9abTJncp",1256,7056
415,1552795634767462400,"RT @Supersalud: Desde el renovado hospital Local Cartagena de Indias, el Supersalud @FabioAristiA, presentó a la comunidad los más importan…",75,0
416,1552790790228819970,Afecto y solidaridad con los soldados y policías de la patria y con sus familias. https://t.co/LzGPT26IlV,1773,5335
417,1552744165531844608,"RT @Supersalud: ✅En los últimos años, el @hucaribe1 recuperó cuatro pisos que estaban abandonados, expandió sus servicios y dotó con equipo…",64,0
418,1552729901723262976,"RT @nadiablel: Tras 4 años de intervención hoy el @hucaribe1 regresa a los bolivarenses
Aplausos de pie para Gobierno Nal @GobDeBolivar @Su…",78,0
419,1552723802307657729,"RT @CeDemocratico: Los niños de Colombia merecen una educación sin sesgos ni adoctrinamiento, la verdad debe ser completa y sin parcialidad…",372,0
420,1552616222604279808,FMI: predicciones para el crecimiento de la economía colombiana - Sectores - Economía - https://t.co/NF6TIzyRWT https://t.co/ogJ2EtGhMB,175,409
421,1552464143042727938,Dolor por nuestros policías y soldados https://t.co/kIu6aPtyDV,670,1692
422,1552462885204492289,"Comunidad informa:

“Hostigamiento criminal a la base de Fuerza Pública en Urrao, Antioquia”",1323,2941
423,1552460819983646721,"Falleció en Ibagué Eduardo Cano Saenz, nuestro sentido pésame a su familia, a doña Doris su mamá, al doctor Carlos Gustavo su hermano",168,819
424,1552454371497185280,"Café 125 Kg $2.303.000 Bolsa NY 2,19 USD

Azucar 17.40 USD libra
Dolar TRM $4.420,75 Euro $4.519,34
Oil: Brent 107.… https://t.co/AHqPoe1shp",83,268
425,1552419350405173248,RT @FabioAristiA: Me llena de orgullo el recibimiento en el hospital Julio Méndez Barreneche en Santa Marta. Luego de su intervención en el…,67,0
426,1552397685528879104,Escazú: repetición de derechos ambientales y peligrosa Cesión de Soberanía. https://t.co/cu9LzkvYo8,835,1611
427,1552303607105654784,https://t.co/VBw23N8ZWS,1064,2347
428,1552302608940994562,¡Si Escazú no tiene efectos internacionales entonces para qué lo aprobaron si la legislación doméstica es clara y c… https://t.co/ANYcwpJwOU,1054,1962
429,1552296953144287238,"Comunidad de Fonseca, Guajira, marcha por inseguridad y justicia https://t.co/ogxx24Slgl",888,3001
430,1552231267013476352,Escazú: repetición de derechos ambientales y peligrosa Cesión de Soberanía https://t.co/8GmsBIeDM6,1782,3522
431,1552120120360697856,Noche triste con Darío Gómez ya llegando al cielo. Sus canciones y su personalidad quedan alojadas en el corazón de… https://t.co/JOPIaAwsya,2498,15225
432,1552119411187847174,RT @AlvaroUribeVel: Dos amigos a quienes debo toda la gratitud: Pablo Arango y el maestro Darío Gómez https://t.co/JlU4qwcGX1,850,0
433,1552087162463653889,"RT @NoticiasCaracol: En doloroso llamado, director de la Policía pide salir a marchar contra asesinato de uniformados https://t.co/eqV8tKAB…",2407,0
434,1551982582484635648,"RT @PalomaSenadora: #AlertaConEscazú | ""Todos queremos que el medio ambiente se proteja, pero ¿Qué pasará cuando todas las obras públicas e…",938,0
435,1551982440301924353,"RT @WilsonRuizO: Los argumentos de la JEP para iniciar desacato no tienen sustento, pues las órdenes se han cumplido oportunamente. Se viol…",120,0
436,1551982418088935424,RT @WilsonRuizO: Es grave que me haya notificado por conducta concluyente con información de medios de comunicación. Espero que con la mism…,87,0
437,1551982401261281280,"RT @WilsonRuizO: La propia JEP, en actuación anterior, me exigió firmar un documento de reserva y confidencialidad, la misma que no se está…",86,0
438,1551982389353758722,"RT @WilsonRuizO: Más grave aún es que, como dice @EspinosaRadio: quien filtró a la prensa la decisión de la JEP fue “una persona cercana a…",95,0
439,1551981552938237963,RT @WilsonRuizO: Es falso que yo haya incumplido requerimientos de la JEP por no contestar sus solicitudes. En @MinjusticiaCo recibimos dos…,136,0
440,1551946645440548865,RT @infopresidencia: ¿Cuáles fueron los principales logros del Presidente @IvanDuque? Educación superior pública gratuita para los más vuln…,369,0
441,1551946583159234563,"RT @PierreGarciaJ: #EsTiempoDeCreer en la revolución social más grande de la historia reciente de Colombia.
Les contamos los 5 logros más i…",128,0
442,1551892047371685888,https://t.co/Sq51B5MHW2 #,191,761
443,1551754132649902080,"Comunidad informa:

“En estos momentos atacada la Estación de Policía de Altamira, Betulia, Antioquia. Se pide apoy… https://t.co/swCAaqiqaN",2291,6094
444,1551607265966399490,RT @infopresidencia: #ElPaísQueConstruimos | Nos llena de alegría construir infraestructura que facilita la conectividad de todos los colom…,137,0
445,1551582266572345345,https://t.co/OyeUOl9n8F,169,293
446,1551574015566905347,RT @infopresidencia: ¡#EsConHechos que #LeCumplimosABolívar! Con la terminación del pavimento de 226 kilómetros de la Transversal Momposina…,166,0
447,1551573941499691009,"RT @MinTransporteCo: #EsConHechos que a través del programa #VíasDelSamán, @InviasOficial, @Findeter, @Gob_Risaralda y @GobValle transforma…",76,0
448,1551540855856668675,via @ElColombiano https://t.co/nlt1P1mvLj,304,611
449,1551448943128625152,Causa dolor profundo el asesinato de los policías de la Patria,2871,11067
450,1550516148847910914,"¡Bueno, será que “el hábito hace al monje!”",1673,7497
451,1550459727192145922,"Gran aporte a Colombia 

Luis Carlos Sarmiento Angulo habla del Centro de Tratamiento de cáncer - Salud -… https://t.co/aOktmRHU4h",942,2915
452,1550193440121577473,"Nos duele la partida de Fernando Corchuelo, amigo de las horas de la lucha. Solidaridad querida familia",302,1678
453,1549922946835169282,"Discurso completo del Presidente @IvanDuque en la instalación del Congreso 2022-2026 

https://t.co/yYjGfve8o0",862,2081
454,1549875958223626247,"Palabras Presidente @IvanDuque en instalación del Congreso 2022 - 2026

https://t.co/MLKd7vqlqW",502,1543
455,1549548144811196417,"RT @CeDemocratico: El Centro Democrático, que ha luchado por la libertad, la seguridad, la democracia y el desarrollo económico para el bie…",597,0
456,1549497302707994625,"RT @CeDemocratico: Bogotá D.C, 19 de julio de 2022.
El Centro Democrático, que ha luchado por la libertad, la seguridad, la democracia y el…",366,0
457,1549493019514109954,"En vivo leemos comunicado del @CeDemocratico que fija nuestra posición frente al gobierno Presidente Petro: 

https://t.co/zthCI3aBC5",878,2452
458,1548488458238173184,"RT @CeDemocratico: El gobierno del presidente Iván Duque logró el mayor presupuesto para la educación en la historia, ser el mejor país en…",1985,0
459,1547756549627465731,"Dolor y solidaridad con mis queridos paisanos de Andes:

Derrumbe en Antioquía HOY: Tres menores murieron por un al… https://t.co/dikYXkw5No",359,1011
460,1547223239948214274,"Murió en Pasto Carlos Paz Villota quien defendió nuestras tesis con fortaleza y persistencia. Dolorosa partida, solidaridad querida familia",403,2284
461,1546506402063126531,RT @VickyDavilaH: Aquí está la clara amenaza del grupo criminal de Iván Márquez contra varios medios de comunicación y la libertad de prens…,1279,0
462,1545766365595942912,No pensamos en nuestro Gbno en dólar tan barato. Tuvimos que ayudar a muchas exportaciones. La confianza fue mayor… https://t.co/bYGKQXNU6K,1437,3169
463,1545579212911820801,La confianza en nuestras políticas: el dólar https://t.co/UyWUrjDiZD,1940,5649
464,1545578562643705856,"Café 125 Kg $2.348.000 Bolsa NY US$2,22

Azucar US$19.02 libra
Dolar TRM $4.388,27 Euro $4.503,05
Oil: Brent US$107… https://t.co/J2Tdbma1M5",102,319
465,1545544323135143941,"Nos duele la partida de Aurita García de Gómez, quien tanto nos ayudó en Salgar, Ant. Solidaridad Amanda y querida familia",276,1445
466,1545399155962544130,"Dos escenarios con déficit y endeudamiento, que no son exagerados después de la pandemia:

No preocupante: Si manti… https://t.co/tInUV684vq",1530,3735
467,1545220662247186433,"Café 125 Kg $2.320.000 Bolsa NY US$2,2

Azucar US$17.99 libra
Dolar TRM $4.369,70 Euro $4.457,89
Oil: Brent US$104.… https://t.co/v8z9ilxAvg",138,471
468,1545216861897375745,Falleció don Israel Melo en el Sur del Cesar. Nuestro corazón agradecido con el apoyo que siempre nos dio. Saludos querida familia,269,1663
469,1544672294483771393,"Las buenas EPSs no son intermediarias, son aseguradoras, tarea ajena a los hospitales o prestadores del servicio.… https://t.co/PRdHMzUV4M",3004,9013
470,1544656167183450112,Castastro Rural ha subido mucho. Faltan actualizaciones como en Boyacá. El multipropósito no debería ser para volve… https://t.co/cxLPyEqGtv,995,1955
471,1544452210603573248,"Ante JEP un ex guerrillero mantiene su libertad reconociendo delitos, que era su código de conducta;

Un militar se… https://t.co/UIicjdA7Hu",3641,9383
472,1544449262880260096,"Gran dolor causa el fallecimiento de Juanita Arismendy, destacada líder cívica de Santo Domingo, Antioquia, ejempla… https://t.co/7OKLlUgteL",375,1964
473,1544306748437286915,https://t.co/QOOx6qyGuV,1368,3771
474,1544095742796627968,"Gracias queridos vecinos, gracias a tantos compatriotas por sus generosos mensajes. Que Dios y la Santísima Virgen… https://t.co/0BrUJKek5X",2981,15873
475,1543554590360145920,"María Isabel Rueda 

Columna de María Isabel Rueda - La milhoja de la Comisión de la Verdad - Columnistas - Opinión… https://t.co/xX3fucvcfm",1055,1702
476,1543553758709399557,La milhoja de la Comisión de la Verdad https://t.co/Lz6ZOWtYR0 vía @eltiempo,626,1168
477,1543551026539778048,RT @infobae: El conmovedor pedido a los políticos de un argentino que no quiere irse del país https://t.co/ZyfR6wFjZq https://t.co/XvuImP5u…,6592,0
478,1543041812390182918,"Comisión de la Verdad:

Nació de desconocer un plebiscito;

Su informe absuelve terroristas que determinaron el nac… https://t.co/IpRbfHgKls",4256,9619
479,1542892021572161536,"RT @VickyDavilaH: Francamente no entiendo, inundados por el narcotráfico, con el accionar criminal de las disidencias de las Farc, el ELN,…",4930,0
480,1542856805881200640,"RT @Fruizgomez: Colombia cierra en el puesto #12 en ranking Bloomberg, entre los mejores que han manejado la pandemia. #1 en Latinoamérica,…",6151,0
481,1542843605408260098,"Uno solo es condenable pero inflar cifras por política también es grave.

Quien tenga una prueba de que yo fui omis… https://t.co/bwxSKlC9NO",2438,5401
482,1542780187363926016,RT @luisegonco: @GeneralMendieta https://t.co/dwlbSiHa6a,373,0
483,1542780013254217728,"RT @GeneralMendieta: La comisión compiló en 10 tomos el trabajo realizado, pero nuestro relato como víctimas encarceladas en jaulas de conc…",533,0
484,1542779869616115712,"RT @RedAdn: La @ComisionVerdadC llamaban selectivamente a las víctimas, aquellas que realizarán un relato encontra del Estado y las FFMM er…",553,0
485,1542648368995962880,"Café carga 125 Kg $2.289.000 Bolsa NY US$2,33

Azucar US$18.83 libra
Dolar TRM $4.151,21 Euro $4.349,18
Oil: Brent… https://t.co/WUCZnHzgzU",273,898
486,1542614209099595776,Duele la partida de Pedro Organza en Cúcuta. Siempre el recuerdo agradecido. Solidaridad querida familia,357,2512
487,1542245471091048449,"RT @CeDemocratico: Rueda de prensa @AlvaroUribeVel miércoles 29 de junio 2022
 https://t.co/86qxG2WndF",299,0
488,1540288395523522561,"Agradezco la invitación del Presidente Gustavo Petro. 

Acudiré a la reunión en representación del Centro Democráti… https://t.co/fvrVPcInEX",7578,65477
489,1538672717200859136,Para defender la democracia es menester acatarla. Gustavo Petro es el Presidente. Que nos guíe un sentimiento: Primero Colombia,13043,81231
490,1536754582520487936,"Popayán, ante el asesinato del compatriota indígena Jesús Montano, con su familia https://t.co/rBPdomfN8g",6970,16534
491,1531052439889186816,"RT @AlvaroUribeVel: Dr Petro, vuélvase respetable no sea mentiroso:

Sierra Nevada mi Gbno: Flias Guardabosques con alojamientos; cero cult…",2726,0
492,1531008520895733760,Suplantación de un votante https://t.co/jV6Iz0kVqk,1397,2405
493,1530993692638646273,"RT @CeDemocratico: Comunidad denuncia en Norte de Santander desde la frontera: 
“La alcaldía de Ureña solo deja pasar a los ciudadanos que…",489,0
494,1530986490506919936,El registrador denunció hace algunos días que en las parlamentarias hubo fraude en 5000 mesas de 23000. Nada ha pas… https://t.co/3XwQYseTk4,2511,5770
495,1530984813016059904,RT @tobonvillada: Hemos recibido múltiples llamados de ciudadanos reportando que el Alcalde de Duitama se encuentra haciendo proselitismo p…,735,0
496,1530984786407333890,"RT @tobonvillada: Reportan:
""I.E Distrital la 103 Cra 13 con Calle 50. Encontré anomalías y le comuniqué a un Agente de la Policía y no me…",352,0
497,1530984665200345091,"RT @tobonvillada: Reportan desde Magdalena:

Las personas se están acercando a votar y ya han votado por ellas. Informan que los jurados ha…",382,0
498,1530984569545052160,"RT @tobonvillada: Reportan:

""Tenemos 2 casos en Supía, Caldas, en los que las personas fueron a votar y ya habían votado por ellos. 
Puest…",297,0
499,1530984541837475840,"RT @tobonvillada: Nos reportan:

""En el puesto de votación Escuela Guillermo Echavarria Misas, mesa 7. Hay casos de suplantación de ciudada…",370,0
500,1530984517258854400,"RT @tobonvillada: Reportan desde Amazonas:

""Puesto de Votación Kilómetro 6 no tiene Mesa de Justicia Instalada. El testigo del equipo está…",204,0
501,1530984322852872192,"RT @tobonvillada: Nos reportan este caso en Sincelejo, Sucre. Personas acreditadas como ""veedores"", haciendo publicidad, proselitismo y con…",640,0
502,1530984287964651523,"RT @tobonvillada: Reportan desde Villavicencio, Meta:

""Persona fue a votar por Fico en el colegio Rafael Nuñez y le dijeron que ya habia v…",285,0
503,1530984254422847495,"RT @tobonvillada: Agradecemos la actuación de las autoridades frente a este caso:

""En la IE Merceditas Gómez ( Comuna 9) , jurado de votac…",218,0
504,1530984180775002119,"RT @tobonvillada: Reportan:

“Me informan que en el puesto de votación de las playas del viento, San Bernardo del Viento, Córdoba no dejaro…",541,0
505,1530984143013695488,"RT @tobonvillada: Reportan:

El doctor Diego Fajardo votó el pasado 13 de marzo en la mesa 9 del puesto José F. Restrepo en Mde. Hoy le dij…",179,0
506,1530984117155905537,"RT @tobonvillada: Reportan:

“En la Institución educativa Rogelio Rodríguez Severiche mesa 20 jurados se van a votar y dejan la mesa sola.”…",248,0
507,1530983936955928576,"RT @tobonvillada: Reportan:

En Corozal, Sucre, la Registradora Municipal está favoreciendo al Pacto Histórico. Denuncian que los jurados s…",657,0
508,1530981573092417540,RT @JaimeAlbertoGo3: Que cinismo y atrevimiento  el de esta joven jurado de la mesa 29 en la Universidad  Eafit de presentarse con publicid…,1181,0
509,1530979770074284036,"RT @CeDemocratico: Colombianos este domingo los invitamos a ser los veedores de la democracia, envíenos sus denuncias sobre irregularidades…",238,0
510,1530972088600756228,"RT @tobonvillada: Denuncia grave:

""En la IE Lucrecio Jaramillo Vélez mesa 27, de la ciudad de Medellín, un jurado electoral fue sorprendid…",983,0
511,1530959332619206661,RT @JaimeAlbertoGo3: Este sinverguenza tiene que ser judicializado tenía carpeta con tarjetones marcados por Petro y los estaba introducien…,403,0
512,1530911679428583427,"Dr Petro, vuélvase respetable no sea mentiroso:

Sierra Nevada mi Gbno: Flias Guardabosques con alojamientos; cero… https://t.co/YhgfuPUM7d",2726,4955
513,1530887720603631617,"Santos le hizo a Colombia lo que Díaz Balart quiso evitar para Cuba. 

¿Qué queremos para Colombia? https://t.co/BQ3oOFEMLr",550,1279
514,1530873506585509888,"El general Rojas Pinilla no era comunista, ni declarado ni camuflado, sus errores no eran de una mala persona.

Nue… https://t.co/wfYbvkRhOg",2187,8867
515,1530739540150915072,"Discurso de Rafael Díaz Balart, opuesto a la absolución de Fidel Castro

“en Cuba, para instaurar el verdadero sign… https://t.co/F7UoBg4UxV",462,1002
516,1530565641320779776,"RT @MinTransporteCo: #Comunicado🗞 | Con una inversión de $1.97 billones y la generación total de 2.500 empleos, la @ANI_Colombia pone al se…",129,0
517,1530559922336944128,"Comunidad informa:

“Gracias a operativo militar el grupo criminal salió de La Yaruma en Salgar, Antioquia. Intimid… https://t.co/QbdpfjdWhD",2123,5285
518,1530542366083403776,"Comunidad informa:

“Vereda la Yaruma, Salgar, Antioquia, grupo armado hace presencia y obliga a la comunidad a votar por Petro”",2635,4760
519,1530516560682659840,El dr Fajardo pone en evidencia a Petro https://t.co/LZmF2SDWz6,2838,6601
520,1530512019778068482,RT @sergio_fajardo: He presentado pruebas de las falsedades de Petro. Dijo que mentí sobre su oferta de subsidios a madres cabeza de famili…,2838,0
521,1530510882081497091,"RT @LuisGuillermoVl: Hablarán de libertad. Desoigan la retórica. Las jornadas del paro -bloqueos, agresiones, vandalismo- fueron el más gra…",319,0
522,1530504254850535426,Si Petro niega asesinato de magistrados de la Corte y la destrucción del Palacio de Justicia con dinero del narcotr… https://t.co/USzJ8za6ZK,4719,11082
523,1530495049758285824,"RT @CeDemocratico: #DebateFinal Una vez más Petro habla de multicrimen, ese mismo que obliga a los colombinos con amenazas de muerte a vota…",447,0
524,1530243170327478272,Hermanos venezolanos que viven en Colombia y puedan votar ayuden a preservar nuestra democracia para resolver los p… https://t.co/RqRLt3w0oV,6593,18384
525,1530163194920067072,Petro y la politización de la Justicia. Magistrados Iván Velásquez y César Reyes https://t.co/WEQvZY195J,1546,3046
526,1530156504623501313,"Ya veo cuál es la corrupción. ¡ Magistrado Iván Velásquez, qué daño a la justicia con su sesgo político. Una cosa e… https://t.co/hKsgatgYxZ",3167,5608
527,1530012430805393408,"RT @LegadoUribeVel: Te invitamos a explorar la exhibición emergente en @IntlSpyMuseum sobre 'Operación Jaque'

Destaca una operación milita…",208,0
528,1530006600370487313,"Petro todo es Uribe, Uribista 
Aquí la respuesta a lo de hoy sobre ICETEX 

@LauraMedinaRuiz https://t.co/8hME6jLkh9",821,1566
529,1529820191365939203,Rechazo que veten a los hijos del alcalde Daniel Quintero. Estos hechos producen los mismos efectos del adoctrinami… https://t.co/pcDnctAuNY,2632,12719
530,1529573974207782916,"Registrador Alexander Vega: “en las elecciones del 13 de marzo, de las 23.000 mesas, en 5.000 hubo actuación dolosa… https://t.co/G43zxRF5SJ",1719,2654
531,1529515869478461442,Felicitaciones Santiago Buitrago https://t.co/x4cwcEREM6,423,2768
532,1529501144548007936,https://t.co/CB6i3N2Nvr,342,581
533,1529499983057145856,https://t.co/kOoq8qxTgK https://t.co/oN0Yaf8h0E,263,590
534,1529494788961144838,"Muy propio del dr Petro, que sea peligro para mi no vale la pena, es peligro para Colombia https://t.co/7gz8ix9cp9",1021,2227
535,1529493068323471360,"RT @petrogustavo: Ni gentil ni Ivan Marquez, lo único que estan detrás de la violencia en Bogotá es un sector de la policía en alto nivel d…",1315,0
536,1529479471216336896,"Desconfianza electoral:

1. Sin aclarar exagerada inconsistencia de elección del Congreso, superior al 7%, oindicat… https://t.co/VIWLAc5yWb",1623,3515
537,1529256904538693633,Hombre Dr. Petro no se ponga tan serio para decir mentiras https://t.co/R2Me9tP0UX,3561,6864
538,1529218299199881216,Dr Petro no más manipulación con la salud y las pensiones https://t.co/5UFv7amnv0,1087,2271
539,1529216972281593864,"Dr Petro, no más manipulación con la salud y las pensiones. Sea serio como aparenta https://t.co/yMiIcjvLGW",812,1927
540,1529209563223756800,"Dr Petro, no más impuestos. Rompa el amor con el desgreño y el burocratismo. Saque de la campaña a los corruptos qu… https://t.co/eZ1EfYPRpR",847,2038
541,1529196803790360578,"Dr Petro: no más impuestos, ud sabe esto: https://t.co/hTLIuxY4a8",1027,2519
542,1529078380011962370,"Dr Petro, gracias por mencionarme tanto pero tenga el pequeño gesto de decir siquiera una verdad.
(Ley aplicable a… https://t.co/luoOYPm8bg",1993,5497
543,1529063981360488448,Tengo que agradecer al dr Petro porque en definitiva es muy generoso con mi nombre al mencionarme la mayor cantidad de veces,6278,27115
544,1529062327223472128,"Imposible tener confianza en el dr Petro con esa capacidad de acomodarse en actitudes y temas.

Hay que distinguir… https://t.co/BQ7TyTpi1I",2890,8191
545,1529045504679632897,"RT @AlvaroUribeVel: (Al mentiroso dr Petro, cómo hace de falta el Referendo 2003: Disminuir Congreso, eliminar contralorías, corruptos sin…",778,0
546,1529012169144147968,"RT @CeDemocratico: El Gobierno del pdt Uribe quien adelantó el proceso de desmovilización de las AUC, no les otorgó impunidad y tampoco pas…",467,0
547,1529011207503585280,"RT @ebattistini: Petro dice que Chávez y Maduro llevaron a Venezuela a un modelo económico de dependencia absoluta del petróleo.

Se equivo…",805,0
548,1529008199675875328,"(Al mentiroso dr Petro, cómo hace de falta el Referendo 2003: Disminuir Congreso, eliminar contralorías, corruptos… https://t.co/4wHGzKE13b",778,1584
549,1528799288700051458,Lo que hay detrás del ´bullying´ que le hicieron a Egan Bernal Via @Las2orillas https://t.co/fKhbnAkXUI,479,1125
