user_id,edad,genero,pais,tipo_plan,cursos_inscritos,cursos_completados,horas_totales_plataforma,ultima_actividad_dias,nivel_satisfaccion,uso_dispositivo,contacto_soporte,churn
2357,61,Masculino,Ecuador,Trimestral,4,0,13.4,69,2,Tablet,0,1
2358,20,Femenino,Ecuador,Mensual,6,2,10.1,6,1,Móvil,0,0
2359,39,Otro,Chile,Trimestral,1,3,3.1,62,4,Móvil,0,0
2360,23,Masculino,Chile,Trimestral,10,3,6.5,36,1,PC,0,1
2361,19,Masculino,Ecuador,Mensual,4,3,4.6,67,1,PC,0,1
2362,40,Femenino,Ecuador,Mensual,3,5,13.5,63,3,PC,0,0
2363,61,Otro,México,Trimestral,1,0,6.9,6,2,Móvil,0,1
2364,19,Otro,México,Mensual,4,1,1.7,15,2,PC,0,0
2365,55,Femenino,Argentina,Mensual,1,3,11.7,88,3,PC,0,0
2366,34,Femenino,Perú,Mensual,3,2,7.3,13,5,PC,0,0
2367,52,Masculino,México,Trimestral,2,4,12.1,35,5,PC,0,0
2368,51,Otro,Argentina,Mensual,5,2,11.5,72,3,PC,0,1
2369,40,Otro,Colombia,Anual,3,3,9.1,10,2,PC,1,0
2370,47,Masculino,Chile,Gratis,1,2,0.6,0,5,PC,1,0
2371,25,Masculino,Perú,Mensual,5,5,4.3,8,5,Móvil,0,0
2372,39,Masculino,Argentina,Gratis,2,3,8.6,24,4,Móvil,0,0
2373,61,Masculino,Ecuador,Gratis,5,0,4.7,14,5,Móvil,0,0
2374,53,Femenino,Colombia,Trimestral,3,0,2.5,57,2,Mixto,1,1
2375,22,Masculino,Chile,Anual,2,2,7.9,23,4,PC,1,0
2376,30,Masculino,Colombia,Trimestral,1,6,9.8,71,4,Móvil,0,0
2377,46,Masculino,Argentina,Anual,1,4,13.4,70,2,Móvil,0,1
2378,48,Otro,México,Gratis,6,5,12.0,45,3,Móvil,0,0
2379,64,Femenino,Chile,Gratis,4,3,11.3,17,1,PC,0,1
2380,33,Masculino,Colombia,Mensual,5,3,2.2,66,5,PC,1,1
2381,59,Masculino,México,Trimestral,3,2,11.2,62,3,PC,1,0
2382,47,Otro,Perú,Gratis,5,2,19.4,23,1,PC,0,1
2383,33,Femenino,Argentina,Anual,3,0,24.3,83,2,PC,1,1
2384,29,Masculino,Argentina,Mensual,4,4,5.1,30,5,PC,0,0
2385,34,Masculino,Chile,Anual,1,1,15.7,89,3,Móvil,0,0
2386,33,Masculino,Colombia,Mensual,2,2,17.3,37,1,Tablet,1,1
2387,29,Masculino,Perú,Mensual,2,3,3.7,42,2,Móvil,0,1
2388,25,Femenino,Ecuador,Trimestral,2,1,19.2,7,4,PC,0,0
2389,37,Otro,Chile,Trimestral,2,4,10.0,71,4,Móvil,1,0
2390,20,Femenino,Ecuador,Gratis,5,1,30.0,4,4,Tablet,1,0
2391,33,Femenino,Chile,Anual,3,1,18.3,79,2,PC,1,0
2392,47,Masculino,Colombia,Trimestral,2,3,10.5,26,1,Móvil,0,1
2393,62,Femenino,Perú,Gratis,5,2,1.4,62,2,PC,0,0
2394,40,Femenino,Colombia,Gratis,5,2,6.0,64,4,PC,0,0
2395,45,Masculino,Argentina,Mensual,4,4,16.7,62,2,Móvil,0,0
2396,57,Masculino,Ecuador,Mensual,1,2,5.4,4,5,Móvil,0,0
2397,22,Femenino,México,Trimestral,1,2,10.4,66,1,Móvil,0,1
2398,37,Masculino,Argentina,Gratis,0,4,8.0,51,5,Mixto,0,0
2399,57,Masculino,Argentina,Mensual,6,2,6.5,80,4,Móvil,1,1
2400,61,Femenino,Ecuador,Mensual,7,4,10.9,82,1,Móvil,0,1
2401,18,Otro,Chile,Gratis,2,3,11.0,3,5,Tablet,0,0
2402,47,Femenino,Argentina,Mensual,3,2,2.5,76,2,Móvil,0,1
2403,38,Femenino,Perú,Gratis,5,1,9.4,50,3,Móvil,0,0
2404,37,Masculino,Argentina,Gratis,3,3,1.1,42,2,PC,0,0
2405,23,Femenino,Perú,Mensual,3,4,11.4,54,4,Mixto,0,0
2406,39,Femenino,Colombia,Anual,2,1,21.5,89,3,PC,0,0
2407,35,Femenino,Chile,Gratis,1,2,25.1,40,1,Tablet,0,0
2408,25,Masculino,Perú,Mensual,2,1,19.5,30,3,Móvil,0,0
2409,56,Femenino,Argentina,Gratis,4,2,11.2,34,1,PC,0,0
2410,49,Femenino,Chile,Gratis,1,4,14.0,79,5,Móvil,0,1
2411,50,Masculino,Chile,Mensual,0,6,9.7,56,5,PC,1,0
2412,33,Masculino,Perú,Trimestral,1,1,10.0,23,5,PC,0,0
2413,29,Masculino,Perú,Gratis,4,1,11.8,52,5,Móvil,0,0
2414,55,Masculino,México,Anual,4,3,11.0,29,5,PC,0,0
2415,51,Femenino,México,Gratis,1,3,8.4,80,3,PC,0,1
2416,31,Masculino,Chile,Trimestral,2,1,18.6,76,1,Mixto,0,0
2417,53,Masculino,Ecuador,Trimestral,7,1,7.2,6,5,Tablet,0,0
2418,50,Femenino,Ecuador,Mensual,3,3,5.3,8,5,Mixto,0,0
2419,40,Masculino,México,Gratis,2,1,26.3,20,1,Tablet,1,0
2420,62,Femenino,Argentina,Mensual,1,1,2.7,29,3,PC,1,0
2421,19,Masculino,Colombia,Mensual,3,1,6.9,21,5,Tablet,0,0
2422,58,Otro,Chile,Trimestral,3,1,4.2,46,3,PC,0,0
2423,38,Femenino,Colombia,Mensual,3,1,2.8,61,5,PC,0,1
2424,19,Femenino,México,Mensual,5,2,16.5,30,3,Móvil,0,0
2425,44,Masculino,Perú,Trimestral,3,4,1.4,3,4,Móvil,0,0
2426,26,Femenino,Chile,Anual,4,0,21.2,9,5,Móvil,1,1
2427,18,Masculino,México,Mensual,2,3,4.1,29,5,Móvil,0,0
2428,28,Masculino,Argentina,Trimestral,5,3,14.8,6,2,PC,0,0
2429,20,Masculino,Chile,Mensual,4,0,12.9,14,2,Móvil,0,0
2430,40,Femenino,Chile,Mensual,3,5,4.1,18,3,Móvil,0,0
2431,43,Femenino,Ecuador,Mensual,2,1,17.3,73,2,PC,1,1
2432,21,Femenino,Perú,Trimestral,1,4,4.7,38,3,PC,0,0
2433,35,Masculino,Chile,Mensual,3,2,19.1,2,5,Móvil,0,0
2434,23,Masculino,Perú,Mensual,3,2,7.6,51,5,PC,0,0
2435,52,Femenino,México,Mensual,3,0,17.2,81,4,Móvil,0,1
2436,39,Masculino,Argentina,Mensual,0,1,5.6,87,4,PC,0,0
2437,60,Femenino,Argentina,Mensual,4,1,30.3,12,2,PC,0,0
2438,32,Masculino,Chile,Trimestral,4,0,22.4,43,5,Móvil,1,0
2439,39,Femenino,Chile,Mensual,3,3,8.6,80,3,PC,0,1
2440,54,Femenino,México,Gratis,4,2,5.8,16,2,Móvil,0,0
2441,59,Masculino,Ecuador,Trimestral,7,2,1.1,74,4,Móvil,0,0
2442,29,Masculino,Ecuador,Trimestral,2,1,12.8,16,1,PC,0,0
2443,64,Femenino,Ecuador,Mensual,2,3,7.9,51,3,PC,0,0
2444,59,Femenino,Perú,Gratis,2,4,5.3,48,1,Móvil,0,0
2445,55,Masculino,Ecuador,Anual,3,2,8.0,82,2,Mixto,0,0
2446,35,Masculino,Argentina,Trimestral,3,3,8.4,70,2,Móvil,1,1
2447,62,Femenino,Perú,Gratis,5,5,1.6,18,1,Mixto,0,1
2448,52,Femenino,México,Gratis,7,4,34.5,33,2,PC,0,0
2449,47,Masculino,Argentina,Mensual,4,3,0.2,29,2,PC,0,0
2450,41,Femenino,Argentina,Mensual,2,0,9.4,28,5,Móvil,0,0
2451,59,Masculino,Colombia,Gratis,7,4,10.9,47,3,Tablet,0,0
2452,47,Femenino,México,Mensual,4,1,5.5,7,4,Móvil,0,0
2453,31,Masculino,México,Mensual,3,3,12.2,67,5,Mixto,1,1
2454,23,Otro,Colombia,Trimestral,0,0,3.8,51,2,Móvil,0,1
2455,20,Femenino,Perú,Mensual,3,1,6.8,74,4,Móvil,0,0
2456,33,Femenino,Ecuador,Mensual,4,2,4.9,81,2,PC,0,0
2457,24,Femenino,Ecuador,Anual,4,3,4.6,84,3,Tablet,0,1
2458,31,Otro,Ecuador,Gratis,4,5,7.2,57,2,Móvil,1,1
2459,26,Femenino,Ecuador,Gratis,5,1,4.2,60,1,Móvil,0,0
2460,32,Femenino,Ecuador,Trimestral,0,3,4.4,39,1,Tablet,0,0
2461,38,Femenino,Colombia,Gratis,2,4,6.5,16,1,PC,0,0
2462,52,Femenino,México,Trimestral,3,2,13.8,80,1,Móvil,0,0
2463,19,Femenino,Perú,Gratis,2,0,13.9,14,4,Mixto,0,1
2464,44,Masculino,Argentina,Gratis,2,4,7.7,83,1,PC,0,1
2465,19,Femenino,Ecuador,Anual,2,0,16.6,10,2,PC,0,1
2466,52,Masculino,Colombia,Mensual,4,1,38.7,82,5,PC,1,0
2467,35,Otro,Perú,Trimestral,3,2,17.0,87,2,PC,0,0
2468,31,Masculino,Perú,Gratis,2,0,5.8,69,2,Móvil,0,1
2469,37,Otro,Perú,Gratis,2,3,18.1,81,2,PC,0,0
2470,35,Femenino,Colombia,Trimestral,1,2,3.8,47,2,Móvil,0,1
2471,27,Femenino,Argentina,Mensual,2,2,5.4,12,5,Móvil,1,0
2472,42,Femenino,Ecuador,Mensual,4,1,24.0,25,1,Móvil,0,1
2473,19,Masculino,Perú,Gratis,1,2,14.1,7,3,Tablet,0,0
2474,42,Masculino,Colombia,Mensual,5,1,11.8,25,4,Tablet,1,0
2475,50,Masculino,México,Trimestral,3,1,1.2,13,5,PC,0,0
2476,53,Femenino,Colombia,Trimestral,1,1,12.7,40,5,PC,0,0
2477,48,Masculino,Colombia,Mensual,4,2,16.0,5,5,PC,0,0
2478,31,Femenino,Colombia,Mensual,5,1,19.1,15,4,Móvil,0,0
2479,18,Masculino,Perú,Mensual,2,2,5.6,33,2,PC,0,1
2480,63,Masculino,Colombia,Mensual,0,0,2.4,39,4,PC,1,1
2481,33,Masculino,México,Trimestral,4,2,2.3,11,5,Móvil,0,0
2482,63,Otro,Perú,Gratis,0,1,9.7,0,2,Móvil,0,1
2483,20,Femenino,México,Gratis,2,0,0.6,28,5,Mixto,0,0
2484,52,Masculino,Chile,Anual,3,0,8.9,80,3,Móvil,1,1
2485,58,Femenino,Colombia,Gratis,6,3,12.2,81,1,Móvil,0,0
2486,23,Masculino,Ecuador,Gratis,3,1,11.8,48,1,Tablet,0,0
2487,42,Otro,Ecuador,Mensual,1,2,8.6,15,5,Tablet,0,0
2488,30,Femenino,Perú,Trimestral,4,1,9.6,8,2,Móvil,1,1
2489,51,Masculino,Ecuador,Mensual,2,4,26.3,58,3,Tablet,0,0
2490,25,Femenino,Perú,Mensual,7,3,10.6,38,3,Mixto,0,0
2491,38,Masculino,Colombia,Anual,7,3,33.8,37,2,Móvil,0,1
2492,51,Otro,Argentina,Trimestral,2,1,15.4,5,2,Móvil,1,0
2493,21,Masculino,Argentina,Trimestral,2,2,2.8,89,3,Móvil,0,0
2494,42,Femenino,México,Gratis,3,2,3.1,80,1,PC,1,1
2495,32,Masculino,Colombia,Gratis,2,1,1.2,87,1,PC,0,0
2496,21,Femenino,Ecuador,Mensual,1,2,3.4,73,3,Móvil,0,1
2497,62,Femenino,Colombia,Gratis,1,3,9.0,58,4,Móvil,1,0
2498,29,Femenino,Chile,Gratis,3,3,11.7,2,3,Móvil,0,0
2499,49,Femenino,Argentina,Gratis,3,1,1.8,18,5,PC,1,0
2500,49,Femenino,Ecuador,Mensual,5,3,14.9,26,4,Tablet,0,0
2501,45,Masculino,Argentina,Mensual,3,0,20.8,24,2,Móvil,0,0
2502,30,Masculino,Colombia,Trimestral,2,1,7.7,84,3,Tablet,1,1
2503,48,Masculino,Ecuador,Gratis,4,2,10.8,65,3,Tablet,0,0
2504,31,Otro,México,Mensual,3,0,6.1,83,4,Móvil,0,1
2505,37,Masculino,Colombia,Gratis,2,1,3.2,22,3,Mixto,0,0
2506,35,Femenino,México,Mensual,4,1,24.5,62,5,PC,0,1
2507,46,Femenino,Ecuador,Mensual,3,1,14.6,57,1,PC,0,1
2508,23,Masculino,Argentina,Mensual,3,2,6.9,49,3,PC,1,0
2509,49,Masculino,Chile,Trimestral,4,3,20.1,7,1,Tablet,0,0
2510,46,Masculino,Perú,Trimestral,2,3,19.4,50,2,PC,0,0
2511,60,Masculino,Argentina,Mensual,2,3,7.2,41,2,PC,0,1
2512,19,Masculino,México,Trimestral,3,2,7.3,62,3,PC,1,0
2513,40,Masculino,Colombia,Mensual,2,0,11.7,30,2,PC,0,0
2514,36,Femenino,Ecuador,Trimestral,4,2,1.5,58,3,Móvil,0,0
2515,48,Otro,Argentina,Mensual,5,2,15.3,81,1,Móvil,1,1
2516,22,Masculino,Chile,Mensual,2,1,5.1,89,4,PC,0,1
2517,36,Masculino,Ecuador,Trimestral,4,1,12.4,87,3,Móvil,0,0
2518,51,Masculino,México,Gratis,2,3,2.8,50,4,PC,0,0
2519,27,Femenino,Ecuador,Mensual,2,1,1.7,56,1,PC,0,1
2520,42,Femenino,Ecuador,Anual,1,3,22.1,4,1,Móvil,0,0
2521,19,Masculino,Colombia,Trimestral,1,1,14.8,74,4,Mixto,0,0
2522,28,Masculino,Perú,Gratis,8,3,9.3,51,3,Móvil,0,0
2523,48,Femenino,México,Mensual,8,2,12.6,87,4,Móvil,1,1
2524,32,Femenino,Colombia,Trimestral,1,1,4.7,64,3,Tablet,0,0
2525,26,Masculino,Perú,Anual,1,3,13.4,11,3,Tablet,0,0
2526,40,Femenino,Colombia,Mensual,5,2,9.0,22,4,Móvil,0,0
2527,36,Masculino,Perú,Trimestral,2,3,13.2,51,1,Mixto,0,1
2528,26,Masculino,Perú,Trimestral,4,0,7.5,88,5,Mixto,0,1
2529,52,Femenino,Perú,Gratis,2,0,6.4,62,2,Móvil,0,1
2530,38,Femenino,Colombia,Trimestral,3,5,7.7,75,5,PC,0,1
2531,26,Masculino,Ecuador,Mensual,4,2,4.9,2,1,Móvil,0,1
2532,45,Otro,Perú,Mensual,3,2,11.1,23,2,Móvil,1,0
2533,63,Masculino,Ecuador,Mensual,2,4,9.0,89,4,Móvil,0,0
2534,24,Femenino,México,Mensual,5,1,7.0,78,5,Móvil,0,0
2535,33,Femenino,Chile,Trimestral,6,1,4.0,41,3,Tablet,0,0
2536,33,Femenino,Ecuador,Mensual,3,2,10.0,20,1,Tablet,0,0
2537,50,Otro,Chile,Trimestral,3,3,25.0,84,1,Tablet,0,1
2538,21,Masculino,Perú,Trimestral,4,2,18.7,84,1,Móvil,1,1
2539,21,Otro,Chile,Trimestral,3,2,18.3,24,5,PC,0,0
2540,56,Femenino,Chile,Mensual,5,3,5.1,11,3,PC,0,0
2541,57,Femenino,Perú,Gratis,5,0,14.2,47,5,PC,0,1
2542,34,Masculino,Ecuador,Mensual,1,1,9.8,81,3,PC,0,0
2543,54,Femenino,Perú,Trimestral,3,4,15.6,73,2,Móvil,0,1
2544,56,Femenino,México,Gratis,4,2,9.4,69,4,PC,0,1
2545,46,Masculino,Argentina,Anual,4,6,3.2,56,1,Tablet,0,0
2546,53,Otro,Colombia,Trimestral,3,6,7.8,28,3,Móvil,0,0
2547,55,Masculino,Perú,Trimestral,3,2,2.2,28,5,PC,1,0
2548,56,Masculino,Perú,Mensual,4,1,5.7,45,5,PC,0,0
2549,54,Femenino,Chile,Mensual,3,2,3.1,8,1,PC,0,0
2550,52,Femenino,México,Trimestral,0,3,5.7,31,1,Mixto,0,0
2551,24,Femenino,Chile,Mensual,2,0,3.9,12,1,PC,0,1
2552,44,Masculino,Ecuador,Trimestral,3,2,4.1,52,2,PC,1,0
2553,45,Otro,Perú,Mensual,5,5,14.2,74,4,Móvil,0,0
2554,39,Masculino,Perú,Trimestral,5,0,7.1,53,3,Móvil,0,0
2555,31,Masculino,Chile,Trimestral,6,4,4.4,28,1,Móvil,0,0
2556,24,Masculino,Perú,Gratis,3,3,8.6,50,3,Tablet,0,0
2557,54,Femenino,Ecuador,Gratis,1,3,7.6,75,5,PC,0,0
2558,39,Otro,Argentina,Trimestral,3,1,9.3,48,4,Móvil,0,0
2559,22,Femenino,Colombia,Gratis,5,2,10.4,40,4,PC,1,0
2560,19,Femenino,Colombia,Mensual,3,2,6.9,85,3,Móvil,0,0
2561,44,Masculino,Colombia,Mensual,2,1,3.1,89,5,Mixto,0,1
2562,38,Femenino,Argentina,Gratis,2,0,10.8,11,5,PC,0,0
2563,55,Femenino,Perú,Gratis,5,3,11.0,34,2,Móvil,1,0
2564,32,Femenino,Chile,Trimestral,8,2,9.5,3,1,PC,1,1
2565,38,Masculino,México,Mensual,4,5,9.5,44,5,PC,0,0
2566,27,Femenino,Perú,Mensual,2,2,7.8,48,1,PC,0,1
2567,40,Femenino,Argentina,Anual,3,0,7.9,73,1,PC,0,1
2568,56,Femenino,Ecuador,Gratis,1,1,2.2,17,3,Móvil,0,0
2569,22,Femenino,Argentina,Gratis,7,1,10.2,45,1,PC,1,0
2570,18,Masculino,Colombia,Trimestral,0,1,5.7,82,3,Tablet,1,0
2571,30,Femenino,Perú,Trimestral,2,3,8.1,57,4,Móvil,0,0
2572,38,Masculino,Colombia,Mensual,5,0,12.3,14,5,Móvil,1,0
2573,43,Femenino,México,Anual,2,2,2.2,57,3,PC,0,0
2574,62,Femenino,Ecuador,Anual,2,3,6.0,22,2,PC,1,0
2575,38,Masculino,Colombia,Gratis,6,2,11.7,22,3,PC,1,0
2576,35,Otro,México,Gratis,5,1,5.5,84,1,Móvil,1,1
2577,54,Femenino,Argentina,Trimestral,1,2,3.5,25,2,Tablet,0,1
2578,62,Masculino,Colombia,Mensual,1,1,12.2,33,1,PC,0,1
2579,49,Femenino,Colombia,Gratis,1,0,12.1,40,2,Móvil,1,0
2580,53,Masculino,Chile,Trimestral,4,1,9.8,76,3,Móvil,0,0
2581,34,Femenino,Ecuador,Mensual,4,2,3.6,56,1,Mixto,0,1
2582,52,Femenino,Ecuador,Mensual,5,1,7.2,24,3,PC,0,0
2583,28,Otro,Argentina,Gratis,1,2,30.3,53,5,Móvil,0,0
2584,38,Femenino,Chile,Mensual,5,2,7.6,43,2,Móvil,0,0
2585,43,Femenino,México,Mensual,4,2,4.7,12,4,Móvil,0,0
2586,21,Femenino,México,Gratis,2,2,7.0,53,4,PC,0,0
2587,51,Masculino,Argentina,Mensual,6,1,5.3,26,3,Tablet,0,0
2588,35,Femenino,Ecuador,Mensual,2,2,4.6,7,2,Móvil,0,0
2589,57,Femenino,México,Anual,3,1,2.9,42,2,Móvil,1,0
2590,52,Masculino,Argentina,Anual,4,5,10.8,69,3,PC,0,0
2591,58,Masculino,México,Gratis,3,0,10.6,76,4,PC,1,0
2592,46,Femenino,Perú,Trimestral,2,3,22.3,83,5,Móvil,0,1
2593,46,Femenino,Colombia,Trimestral,4,1,7.5,54,4,Móvil,1,0
2594,55,Masculino,Ecuador,Trimestral,1,4,3.6,63,1,Móvil,0,1
2595,59,Masculino,Perú,Mensual,1,4,12.1,4,4,Móvil,0,0
2596,38,Masculino,Argentina,Gratis,0,2,12.4,58,1,Mixto,1,1
2597,59,Femenino,Argentina,Trimestral,1,3,3.1,26,1,PC,0,0
2598,30,Masculino,Perú,Gratis,2,3,2.9,18,5,PC,1,0
2599,58,Femenino,Colombia,Gratis,3,4,14.7,64,5,Tablet,0,1
2600,34,Masculino,Colombia,Mensual,6,3,1.7,67,4,PC,0,1
2601,26,Femenino,Chile,Anual,3,3,12.5,65,3,PC,0,1
2602,58,Masculino,México,Gratis,2,5,13.9,25,4,Móvil,1,0
2603,18,Femenino,Chile,Mensual,3,0,3.2,32,5,PC,1,0
2604,19,Masculino,Colombia,Mensual,1,2,15.2,37,1,PC,0,1
2605,46,Femenino,Perú,Trimestral,3,1,3.2,6,1,Tablet,0,1
2606,50,Masculino,México,Mensual,2,3,15.6,4,3,PC,0,0
2607,27,Femenino,Perú,Gratis,1,3,0.3,8,4,Móvil,0,0
2608,57,Femenino,Chile,Gratis,4,2,7.3,12,3,PC,0,0
2609,38,Masculino,Argentina,Mensual,3,3,13.5,39,3,Mixto,0,0
2610,45,Femenino,Perú,Gratis,3,1,8.6,47,4,Móvil,1,0
2611,28,Femenino,Chile,Gratis,2,6,9.0,45,2,Móvil,1,0
2612,51,Masculino,Chile,Mensual,3,6,11.7,63,4,Móvil,0,0
2613,25,Masculino,Chile,Mensual,3,1,8.1,63,3,Tablet,0,1
2614,39,Masculino,Argentina,Trimestral,1,5,4.0,28,2,Móvil,0,0
2615,25,Femenino,Argentina,Gratis,6,1,9.0,17,3,Móvil,0,0
2616,32,Femenino,Argentina,Mensual,7,0,7.3,29,3,Mixto,0,0
2617,34,Masculino,México,Mensual,2,2,12.7,73,3,PC,0,1
2618,40,Femenino,Argentina,Gratis,4,1,11.8,18,1,Móvil,0,0
2619,41,Femenino,Argentina,Mensual,4,4,12.8,47,4,Móvil,0,0
2620,62,Otro,Argentina,Gratis,3,1,22.1,8,5,PC,0,0
2621,36,Femenino,Perú,Trimestral,6,1,5.2,84,1,Móvil,0,0
2622,22,Otro,Argentina,Mensual,4,1,11.9,0,4,PC,0,0
2623,49,Femenino,México,Mensual,1,1,2.8,89,1,PC,1,1
2624,61,Masculino,Chile,Gratis,1,5,6.3,77,4,PC,0,0
2625,18,Femenino,Perú,Gratis,1,2,4.7,38,2,PC,0,1
2626,40,Femenino,Colombia,Mensual,1,0,8.2,54,5,Móvil,0,0
2627,54,Femenino,Argentina,Mensual,7,0,13.7,51,2,Móvil,0,0
2628,25,Femenino,Chile,Gratis,7,1,17.0,70,2,Móvil,0,0
2629,30,Femenino,Chile,Gratis,1,4,12.5,63,4,PC,0,1
2630,25,Femenino,Perú,Mensual,1,4,14.9,23,3,PC,1,0
2631,40,Masculino,Colombia,Mensual,2,3,4.6,26,3,PC,1,0
2632,60,Masculino,Ecuador,Gratis,1,0,23.0,65,3,Tablet,0,1
2633,18,Femenino,México,Mensual,1,1,11.5,65,3,Mixto,0,1
2634,62,Femenino,Ecuador,Mensual,2,5,3.0,61,5,Móvil,0,1
2635,41,Masculino,Chile,Mensual,6,1,5.6,15,2,Móvil,0,1
2636,52,Femenino,Ecuador,Mensual,3,0,6.7,11,1,Mixto,0,1
2637,41,Femenino,Chile,Mensual,3,1,14.9,39,5,PC,0,0
2638,34,Masculino,Ecuador,Gratis,3,2,6.5,89,4,Tablet,1,0
2639,22,Masculino,Chile,Gratis,3,0,2.7,9,5,Móvil,1,0
2640,37,Masculino,Chile,Mensual,6,1,3.4,63,5,Móvil,0,1
2641,38,Otro,Perú,Mensual,4,2,4.1,54,4,Móvil,1,0
2642,57,Masculino,Colombia,Mensual,3,6,5.1,78,1,Mixto,0,1
2643,48,Masculino,Chile,Trimestral,4,3,8.4,88,2,Móvil,0,0
2644,63,Femenino,México,Trimestral,2,2,9.9,3,5,Móvil,0,0
2645,53,Masculino,México,Gratis,3,0,2.0,89,4,PC,0,0
2646,28,Masculino,Argentina,Trimestral,2,3,9.5,22,4,Tablet,1,0
2647,32,Masculino,Chile,Mensual,4,1,8.6,48,1,PC,0,0
2648,36,Femenino,Chile,Gratis,6,1,10.9,3,5,Móvil,1,0
2649,24,Femenino,Chile,Anual,2,2,5.3,0,4,Tablet,0,0
2650,45,Masculino,Ecuador,Trimestral,6,3,12.0,64,1,Móvil,1,1
2651,60,Masculino,Chile,Anual,4,1,14.8,38,1,Móvil,0,0
2652,22,Otro,Chile,Gratis,1,0,37.6,2,4,Móvil,0,1
2653,22,Masculino,México,Gratis,4,3,9.5,56,4,PC,1,0
2654,47,Masculino,Colombia,Mensual,1,0,12.2,58,5,Móvil,0,1
2655,49,Masculino,Colombia,Mensual,2,2,5.2,78,5,Tablet,0,0
2656,25,Femenino,Argentina,Gratis,1,3,1.8,17,2,Mixto,0,0
2657,27,Femenino,México,Trimestral,4,3,4.4,20,4,Móvil,0,0
2658,55,Masculino,Chile,Mensual,6,4,5.0,55,3,Mixto,0,0
2659,64,Femenino,Colombia,Mensual,0,3,10.7,51,3,Mixto,0,0
2660,49,Masculino,Perú,Mensual,5,3,4.8,7,2,PC,0,0
2661,45,Masculino,Perú,Mensual,5,1,13.1,24,4,PC,0,0
2662,34,Femenino,Perú,Gratis,4,0,10.5,31,1,PC,0,1
2663,48,Masculino,Chile,Anual,1,1,13.8,69,3,PC,0,1
2664,25,Femenino,Chile,Mensual,4,0,41.2,39,5,PC,0,0
2665,57,Masculino,Argentina,Gratis,0,1,23.9,83,3,Móvil,0,1
2666,42,Femenino,Argentina,Trimestral,4,1,4.8,28,4,Móvil,0,0
2667,26,Masculino,Argentina,Anual,1,2,3.8,68,3,Móvil,0,0
2668,19,Femenino,Ecuador,Trimestral,6,2,8.4,34,2,Móvil,0,0
2669,32,Masculino,Perú,Trimestral,2,4,4.2,82,5,Móvil,0,0
2670,20,Femenino,Chile,Mensual,6,1,14.1,75,2,PC,0,1
2671,53,Masculino,Perú,Anual,4,6,10.5,32,1,Móvil,0,0
2672,21,Femenino,Argentina,Gratis,1,0,2.2,45,1,Móvil,0,1
2673,31,Masculino,Chile,Trimestral,5,1,5.7,71,1,Móvil,0,1
2674,58,Otro,México,Mensual,2,2,10.5,30,1,Móvil,0,1
2675,58,Masculino,Colombia,Gratis,6,5,2.7,74,4,Móvil,1,0
2676,42,Masculino,Colombia,Mensual,3,1,10.8,67,4,PC,0,0
2677,27,Femenino,Argentina,Mensual,0,8,22.3,39,4,PC,1,0
2678,38,Masculino,Perú,Mensual,1,2,14.4,68,2,PC,0,1
2679,53,Masculino,México,Gratis,3,2,2.9,41,2,PC,0,1
2680,29,Otro,Chile,Trimestral,1,0,1.3,85,3,Móvil,0,1
2681,44,Otro,Perú,Gratis,3,6,3.8,43,5,Mixto,0,0
2682,57,Masculino,Argentina,Mensual,3,1,1.3,16,2,Tablet,0,0
2683,19,Otro,Perú,Trimestral,1,2,4.7,19,3,Móvil,0,0
2684,30,Femenino,Argentina,Mensual,1,3,4.4,75,1,Móvil,1,1
2685,49,Masculino,Ecuador,Mensual,5,4,1.4,52,1,PC,0,1
2686,48,Femenino,Colombia,Gratis,2,2,3.8,43,2,PC,1,0
2687,33,Femenino,Colombia,Mensual,3,5,15.2,16,4,Móvil,0,0
2688,49,Otro,Perú,Anual,3,0,4.3,26,3,Móvil,0,1
2689,49,Masculino,México,Anual,3,1,15.7,22,5,PC,1,0
2690,51,Femenino,Chile,Trimestral,6,2,8.3,57,3,Tablet,0,0
2691,28,Masculino,Argentina,Gratis,1,4,12.6,68,4,Móvil,0,1
2692,27,Masculino,Chile,Gratis,2,2,3.6,55,4,PC,0,0
2693,32,Masculino,Colombia,Gratis,4,2,2.5,44,2,PC,0,1
2694,34,Otro,México,Mensual,2,0,3.1,28,4,PC,0,0
2695,57,Femenino,México,Gratis,5,5,8.9,13,4,Mixto,0,0
2696,35,Femenino,Chile,Gratis,2,1,10.4,7,5,PC,0,0
2697,26,Femenino,Colombia,Mensual,2,2,10.1,45,4,PC,0,0
2698,42,Masculino,Chile,Mensual,5,0,1.8,26,1,Mixto,1,1
2699,57,Masculino,Perú,Mensual,2,0,18.3,69,4,Móvil,0,0
2700,31,Masculino,México,Anual,3,2,2.6,6,1,Móvil,0,0
2701,42,Masculino,México,Mensual,4,2,13.1,25,5,Móvil,1,0
2702,39,Femenino,Perú,Trimestral,6,0,6.1,41,2,PC,1,1
2703,47,Femenino,Colombia,Trimestral,2,4,16.7,29,1,Móvil,0,0
2704,37,Masculino,México,Mensual,5,2,2.7,80,2,Móvil,0,1
2705,38,Masculino,Ecuador,Gratis,7,2,6.8,5,2,Mixto,1,0
2706,61,Masculino,Ecuador,Gratis,4,4,6.6,66,1,PC,0,0
2707,49,Masculino,Ecuador,Gratis,4,3,3.3,82,3,Tablet,0,0
